playerName,yearsOfData,AVGSGAPP,AVGSGPutting,AVGSGOffTee,AVGSGAGR,Scrambling%,BirdieOrBetter%,GreensInRegulation%,ScoringAverage,AvgDrivingDistance,Par3ScoringAvg,Prox175to200,recentFormScore
Rasmus Neergaard-Petersen,1,0.211,-0.138,0.356,0.081,0.5367999999999999,0.21210000000000004,0.6566,71.442,301.2,3.04,32.84090909090909,0.073
Harris English,4,0.08430208333333333,0.4739479166666667,0.19784375,-0.1314375,0.6404770833333334,0.21324270833333334,0.6632531250000001,70.38327083333333,302.953125,3.018229166666667,34.067982003109655,0.7
Corey Conners,5,0.77278,-0.06301,0.39681,0.49362,0.586295,0.22208,0.69425,70.36125,299.48100000000005,3.0558,33.03843986018075,0.188
Michael Brennan,1,0.21500000000000002,-0.544,0.658,0.15,0.5418999999999999,0.23559999999999998,0.6570999999999999,71.306,321.8,3.16,38.70238775510204,-0.329
Ben Griffin,4,0.5791666666666666,0.3222083333333333,0.027145833333333334,0.30773958333333334,0.6321145833333334,0.23511770833333331,0.6925291666666666,70.03727083333332,301.7822916666667,2.991979166666667,34.031733485733184,0.23
Tyrrell Hatton,2,0.8382307692307691,0.6416153846153846,0.3545384615384615,0.33715384615384614,0.6183230769230769,0.2288769230769231,0.6566615384615384,69.61192307692308,306.2538461538461,3.0515384615384615,34.735809161024804,
Andrew Novak,5,0.27436,0.059980000000000026,0.03628000000000001,0.07884000000000001,0.6113200000000001,0.21853200000000003,0.645836,70.78751,299.86100000000005,3.0382000000000002,33.15799474479901,-0.24
Johnny Keefer,1,0.522,-0.731,0.621,0.331,0.5852,0.2321,0.7321,71.242,317.0,3.07,35.348214285714285,-0.209
J.J. Spaun,5,0.80926,-0.04938000000000001,0.19671,0.58943,0.5980869999999999,0.22888999999999995,0.6950050000000001,70.34617,303.195,3.0105999999999997,31.629664007433867,0.201
Shane Lowry,5,0.82151,-0.0298,0.16749999999999998,0.63907,0.6148389999999999,0.214652,0.671169,70.26781,299.411,3.0196,30.667237602247063,0.944
Maverick McNealy,5,0.3953,0.39932,0.18201,0.12443000000000001,0.6108549999999999,0.230478,0.672028,70.27707,305.48199999999997,3.0438,35.001806192004786,0.994
Brian Harman,5,0.21543000000000004,0.06609999999999999,0.0018000000000000056,0.09694,0.6150869999999999,0.21369800000000003,0.656577,70.76732,293.77099999999996,3.0457,32.79614040349727,-0.609
