playerName,yearsOfData,AVGSGAPP,AVGSGPutting,AVGSGOffTee,AVGSGAGR,Scrambling%,BirdieOrBetter%,GreensInRegulation%,ScoringAverage,AvgDrivingDistance,Par3ScoringAvg,Prox175to200,recentFormScore
Eric Cole,4,-0.11691666666666668,0.27553125000000006,-0.5049895833333332,0.20175000000000004,0.6233208333333333,0.23074270833333335,0.6361791666666667,70.94108333333334,297.5822916666667,3.018333333333333,32.56321314874387,-0.289
Adrien Dumont de Chassart,2,-0.44254054054054054,-0.25910810810810814,-0.1332972972972973,-0.2298108108108108,0.5914783783783784,0.21863783783783783,0.6662540540540541,71.49018918918918,306.8567567567568,3.0456756756756755,33.573186997099086,0.041
Jimmy Stanger,1,-1.059,0.404,0.695,-1.547,0.5167,0.2677,0.6970000000000001,72.095,309.1,3.3,46.43936363636364,-0.655
Davis Chatfield,1,-0.475,-1.021,-0.093,-0.8429999999999999,0.6224000000000001,0.1875,0.6597,72.329,285.2,3.02,38.42984210526316,-1.496
Aaron Rai,5,0.8286999999999999,-0.15508999999999998,0.29647,0.44832,0.5990779999999999,0.215006,0.709054,70.41253999999999,290.546,3.1035999999999997,34.194130405956585,-0.412
Takumi Kanaya,2,-0.10623076923076923,0.35815384615384616,0.16838461538461538,-0.5177692307692308,0.668,0.20812307692307694,0.6573153846153845,70.89723076923076,293.6,3.026923076923077,35.84420213124048,-0.225
Michael Brennan,1,0.357,-0.965,0.572,0.317,0.5367999999999999,0.2391,0.6715000000000001,71.668,324.0,3.16,38.76226470588235,-0.609
Johnny Keefer,1,0.584,-0.575,0.636,0.428,0.6022,0.2389,0.7417,71.169,314.6,3.1,35.70571875,0.01
Thorbjørn Olesen,3,0.3,0.13283908045977008,0.045816091954022996,0.22602298850574712,0.5746379310344827,0.21810689655172413,0.6937287356321838,70.63517241379311,303.40459770114944,3.0341379310344827,33.42053193037961,-0.311
Kristoffer Reitan,1,-0.615,-0.094,0.402,-0.9100000000000001,0.5596,0.20370000000000002,0.6636,71.884,309.2,3.17,37.40277777777778,-0.709
Bud Cauley,3,0.4997816091954023,-0.06212643678160919,0.12065517241379312,0.2982413793103448,0.617616091954023,0.21572183908045978,0.6741908045977012,70.66089655172414,300.43563218390807,3.0488505747126435,32.241058430582264,-0.074
Dylan Wu,4,-0.09918,0.03722000000000002,-0.19022000000000003,0.11712000000000002,0.5779200000000001,0.22394200000000006,0.700118,71.15252000000001,297.64000000000004,3.0528000000000004,36.31833500429506,-0.458
Max McGreevy,4,0.19994871794871788,-0.20626923076923076,0.26294871794871794,0.003076923076923067,0.5689012820512821,0.22438717948717946,0.684176923076923,71.03880769230769,296.6538461538462,3.052307692307692,34.796177700197696,0.225
Xander Schauffele,5,0.94287,0.13670000000000002,0.26362,0.6266999999999999,0.624158,0.234671,0.681042,69.8244,310.02899999999994,3.041,32.09182771690195,1.279
Joe Highsmith,3,-0.416,-0.19348275862068967,-0.12135632183908045,-0.19831034482758622,0.550412643678161,0.22301149425287353,0.6420965517241378,71.67891954022988,302.67241379310343,3.0781609195402297,33.82361325452996,-1.235
Alejandro Tosti,3,-0.3796551724137931,-0.6930229885057471,0.2266551724137931,-0.5461954022988506,0.5555551724137932,0.21860574712643674,0.6363298850574712,71.99781609195402,313.96781609195403,3.1383908045977007,33.02448715209311,-4.43
Webb Simpson,3,0.06714285714285714,-0.1928571428571429,-0.12471428571428571,-0.17231428571428573,0.5944942857142858,0.20432857142857141,0.6251914285714286,71.16214285714285,300.0914285714286,3.1228571428571428,34.07347694661004,
Wyndham Clark,5,0.33118000000000003,0.12749,0.13497,-0.03931,0.5888840000000001,0.24133999999999997,0.660079,70.7983,312.49499999999995,3.0347999999999997,33.12994406861126,-0.058
Ryo Hisatsune,3,0.532264367816092,-0.13379310344827583,0.186,0.22134482758620688,0.600151724137931,0.22041609195402298,0.7042735632183907,70.85175862068965,297.76206896551724,3.009655172413793,32.784667350291386,1.146
A.J. Ewart,1,-0.346,0.226,0.066,-0.107,0.6063000000000001,0.21989999999999996,0.706,71.219,303.2,3.07,29.263157894736842,-0.12
Luke Clanton,2,0.2826923076923077,-0.4838461538461538,0.2746923076923077,0.21692307692307689,0.5665,0.22296923076923075,0.7119923076923078,71.19707692307692,308.4,3.1384615384615384,31.246276785714286,-1.044
Nick Dunlap,3,-1.0787701149425288,0.07957471264367816,-1.1794252873563218,0.12850574712643678,0.5569402298850575,0.21359310344827584,0.645577011494253,72.1805172413793,298.92643678160925,3.0831034482758617,32.29631627961243,-1.708
David Ford,1,0.74,-0.156,0.264,0.832,0.6238,0.23059999999999997,0.7193999999999999,70.797,307.5,3.0,33.25,0.583
Isaiah Salinda,2,0.011307692307692343,-0.5173846153846153,0.5268461538461537,-0.2419230769230769,0.5938153846153846,0.22706153846153845,0.6861846153846154,71.73353846153846,311.66923076923075,3.0876923076923077,31.104004362801376,-1.093
Keegan Bradley,5,0.69575,-0.050309999999999994,0.24145999999999998,0.16438,0.605215,0.22399000000000002,0.660468,70.56902,305.979,3.0638,32.45941813312735,-0.279
Justin Lower,5,-0.53749,0.09369,-0.25686000000000003,-0.16419000000000003,0.5916690000000001,0.22334199999999998,0.6688759999999999,71.38860000000001,296.745,3.0688999999999997,32.34840319276343,-1.594
Cam Davis,5,-0.53705,-0.18577,-0.2811499999999999,-0.23564,0.557984,0.21312,0.62994,71.84159,303.56899999999996,3.0678,32.342265609266896,-2.519
