playerName,yearsOfData,AVGSGAPP,AVGSGPutting,AVGSGOffTee,AVGSGAGR,Scrambling%,BirdieOrBetter%,GreensInRegulation%,ScoringAverage,AvgDrivingDistance,Par3ScoringAvg,Prox175to200,recentFormScore
Kurt Kitayama,5,0.9678599999999999,-0.27444999999999997,0.40112000000000003,0.47162000000000004,0.60434,0.23468199999999995,0.678859,70.36986999999999,313.974,3.0364999999999998,30.653983077635992,0.638
Tyrrell Hatton,2,0.8382307692307691,0.6416153846153846,0.3545384615384615,0.33715384615384614,0.6183230769230769,0.2288769230769231,0.6566615384615384,69.61192307692308,306.2538461538461,3.0515384615384615,34.735809161024804,
Tommy Fleetwood,5,1.05971,0.26267,0.27684000000000003,0.47080000000000005,0.646474,0.225874,0.66091,69.78522999999998,300.21999999999997,3.0369,34.55308718269221,1.122
Emiliano Grillo,5,0.06366,0.07479999999999998,0.12311,0.21633,0.580474,0.217523,0.6733649999999999,70.91001,298.091,3.0398,32.80948616882951,-1.136
Ryan Fox,3,0.20801149425287355,0.13703448275862068,0.07224137931034481,0.17564367816091955,0.5693011494252874,0.2214367816091954,0.6462413793103449,70.59527586206896,309.7735632183908,3.048965517241379,35.20608731227696,0.242
William Mouw,2,-0.14561538461538462,0.0913076923076923,0.2549230769230769,-0.17461538461538462,0.5954230769230768,0.2275230769230769,0.6997384615384615,70.91123076923076,309.4076923076923,3.0384615384615383,31.9667150997151,-0.272
Marco Penge,1,-0.109,-0.211,0.607,-0.427,0.5829,0.20829999999999999,0.6336999999999999,71.932,319.8,3.11,31.739999999999995,-0.32
Chris Kirk,5,0.5651299999999999,-0.29129999999999995,0.14931,0.29852,0.600159,0.21909800000000004,0.671609,70.98074,298.808,3.0672999999999995,33.52420064694203,-0.186
Hideki Matsuyama,5,0.90963,-0.05059,-0.04811,0.50518,0.658283,0.22878,0.661878,70.27304,300.114,3.0107,30.158865069017995,0.539
David Lipsky,5,0.03285000000000001,-0.24563000000000001,-0.29913,0.21732,0.606997,0.21719499999999997,0.6693460000000001,71.42469000000001,292.403,3.0547,33.330430355689444,-0.055
Luke Donald,1,-0.072,0.128,-0.84,0.451,0.5976,0.20559999999999995,0.6517000000000001,70.882,286.5,2.96,31.58908275862069,
Patrick Cantlay,5,0.8845,0.16271,0.35596,0.3890099999999999,0.620923,0.237429,0.683223,70.27515000000001,304.728,3.0595000000000003,33.16360742712923,0.96
Aaron Rai,5,0.8642499999999999,-0.11803999999999999,0.30262,0.47157,0.5940529999999999,0.21754099999999998,0.705019,70.37189,290.966,3.1080999999999994,34.14199462334789,0.072
Xander Schauffele,5,0.9262199999999999,0.12380000000000001,0.27262000000000003,0.6176999999999998,0.626648,0.23311099999999998,0.681027,69.8034,310.434,3.0425,32.08021402848363,1.082
Dan Brown,1,-0.26,0.107,0.018,-0.05500000000000001,0.6335000000000001,0.2111,0.6422,71.386,297.0,3.06,34.963883333333335,-0.154
Joe Highsmith,3,-0.36203448275862066,-0.21227586206896554,-0.1182528735632184,-0.1893448275862069,0.559016091954023,0.2222873563218391,0.6374931034482758,71.62685057471265,302.3965517241379,3.0747126436781613,33.75321352595059,-1.032
Keith Mitchell,5,0.6952,-0.11682999999999999,0.59166,0.21175999999999998,0.6148850000000001,0.24867299999999998,0.699056,70.45784,313.32099999999997,3.0382,33.214827687205045,0.404
Keegan Bradley,5,0.70955,-0.01985999999999999,0.24191,0.20008,0.5993350000000001,0.22435,0.660243,70.48637,306.294,3.0518,32.42876685503746,0.016
Ludvig Åberg,4,0.7791979166666668,0.1220625,0.5470520833333333,0.21332291666666667,0.6124708333333333,0.24851770833333336,0.6773927083333334,70.15122916666667,313.3291666666666,3.034479166666667,31.792049825792635,1.62
Alex Noren,4,0.4193800000000001,0.34088,-0.05124000000000001,0.20945999999999998,0.6493860000000002,0.22054200000000002,0.668864,70.49736000000001,295.73,3.0362000000000005,35.424488943757865,0.562
Kristoffer Reitan,1,0.179,-0.03,0.486,-0.271,0.5822999999999999,0.21930000000000002,0.6535,71.229,312.5,3.1,34.91891891891892,0.149
Adam Schenk,5,-0.30074,-0.08464999999999999,0.015619999999999997,-0.19962,0.584451,0.21185700000000002,0.650249,71.52002999999999,303.38100000000003,3.0533999999999994,34.90380309048658,-1.508
Garrick Higgo,5,-0.24736,0.24629000000000004,0.05561,-0.28242999999999996,0.6141909999999999,0.24001099999999997,0.683305,70.93692999999999,309.393,3.0012999999999996,36.06295059731741,-1.63
Matt McCarty,2,0.04746153846153846,0.39784615384615385,0.06646153846153845,-0.009538461538461544,0.6225538461538461,0.23792307692307693,0.6622999999999999,70.649,298.66923076923075,3.0107692307692306,31.472370054854775,0.183
Aldrich Potgieter,2,0.039384615384615386,0.022307692307692317,0.5943846153846153,-0.1566153846153846,0.5377923076923077,0.2225461538461538,0.6465846153846153,71.38361538461538,325.4384615384615,3.083076923076923,36.17771507401533,-0.336
Thomas Detry,3,-0.11914814814814817,0.25104938271604943,0.14013580246913582,-0.16069135802469137,0.5988493827160495,0.2132481481481482,0.6468629629629631,70.75249382716049,305.7641975308642,3.0734567901234566,33.62412087596107,
Brandt Snedeker,4,-0.46430769230769225,0.42167032967032964,-0.4166153846153846,-0.1887142857142857,0.6236241758241757,0.20881318681318684,0.6562582417582417,71.35853846153846,282.84505494505487,3.0348351648351644,35.305269839228615,0.791
Stewart Cink,2,-0.27553846153846157,-0.08584615384615384,-0.1886923076923077,-0.07876923076923076,0.564376923076923,0.21196923076923077,0.6672,71.17684615384616,305.71538461538455,3.063076923076923,34.71527973419892,
Nico Echavarria,4,-0.35830208333333335,0.3521458333333334,-0.09369791666666666,-0.002593749999999992,0.5876395833333333,0.23126354166666668,0.673371875,71.02885416666666,294.97291666666666,2.9985416666666667,32.24150717427829,-0.748
Jimmy Walker,1,-0.236,0.022000000000000002,-0.216,-0.12,0.5971,0.2016,0.6408,71.536,307.2,3.09,37.338315217391305,
Jordan Smith,1,0.623,-0.276,0.51,0.322,0.5941,0.2237,0.7047,70.819,312.6,3.13,33.16203333333333,0.347
Sudarshan Yellamaraju,1,0.692,0.298,0.369,0.412,0.6439,0.253,0.6714,70.43,313.6,3.06,35.04795283018868,0.99
Patrick Rodgers,5,0.07842,0.12829,0.10745999999999999,-0.11793999999999999,0.6162509999999999,0.227335,0.6686009999999999,70.78574,308.271,3.0252999999999997,33.42509199504383,0.161
Billy Horschel,4,-0.06434000000000001,0.2977000000000001,-0.07082000000000001,-0.019440000000000002,0.59784,0.21593800000000002,0.6526940000000001,70.72390000000001,298.89000000000004,3.0252000000000003,35.1159420324577,-0.586
Tom Hoge,5,-0.14450000000000002,-0.08184,-0.44049,0.41718,0.5942879999999999,0.22105,0.645344,71.37335999999999,296.43399999999997,3.0862000000000003,32.97357770293723,-1.278
Haotong Li,1,0.513,-0.3,0.451,0.237,0.6082,0.2205,0.7031000000000001,71.17,306.6,3.08,32.861607142857146,0.213
Max Greyserman,3,-0.05750574712643678,0.3603218390804597,-0.07856321839080459,-0.0377471264367816,0.5867724137931034,0.2400862068965517,0.658825287356322,70.83644827586207,309.22413793103453,3.037701149425287,37.046633780566474,-0.503
